candidate	candidate_type	mouse_id	effect_value	effect_definition	expected_direction	effect_supports_hypothesis	condition	time	checkpoint_blockade	n_source_cells	target_lineage
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_2a:A0310	-2.8425133848327756e-05	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_2a:A0312	-0.00012454776836632038	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_2b:A0307	-0.00040492442520200157	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_2b:A0308	0.0028069465680551258	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_2b:A0309	-0.0037895198185592905	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_2b:A0310	-0.0016477767498869363	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_2b:A0312	0.0051487028219457465	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_3a:A0307	0.004527062009018433	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_3a:A0308	0.014995178217083984	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_3a:A0310	0.0197541770055631	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_3a:A0311	-0.0032736982738971214	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_3b:A0307	0.001744011055320906	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_3b:A0311	-0.00030092275187477524	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_6a:A0308	-0.0034618597372748448	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_6b:A0307	0.0003618784406411692	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_053_6b:A0308	0.0028062337475720264	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_054_A:A0312	0.03085282089189275	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_054_B:A0311	0.0	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_054_C:A0311	-0.005225819143895123	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_054_C:A0312	-0.01168204464787833	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_054_C:A0313	-0.000976858548978987	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_054_D:A0311	-0.003647771419752912	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_054_D:A0312	0.0010474846879660491	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Icam1 → Il2ra → CD8	extracellular	Masopust_054_D:A0313	-0.007531549466942024	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_1a:A0310	-0.003054310435550654	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_1a:A0311	-0.00024222623020508845	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_1b:A0310	-3.831225692869248e-05	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_1b:A0311	0.0013996738366024893	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_2a:A0307	0.0006309395241985619	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_2a:A0308	0.0016568628208817127	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_2a:A0310	0.0028731792780352407	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_2a:A0312	0.008542494979326838	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_2b:A0307	0.004335485576344311	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_2b:A0310	-0.004625324701490814	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_2b:A0312	-0.006292484622741497	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_3a:A0310	-0.0064472342405754715	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_3a:A0311	-0.0027151684610763837	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_3b:A0310	-0.013578986794518045	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_3b:A0311	0.008389928736208153	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_6a:A0308	-0.0012090608213756104	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_053_6b:A0308	-0.0012090598949284284	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_054_A:A0312	-0.01993360001954554	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
neutrophil → Vegfa → Itgb3 → CD4	extracellular	Masopust_054_D:A0311	0.0	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_1a:A0307	0.00022787115881308734	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_1a:A0309	-0.0009562598432445124	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_1a:A0310	0.0031403639754311492	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_1a:A0311	0.0001821891118840209	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_1b:A0307	0.002273984574991397	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_1b:A0310	0.0027178624908246727	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_1b:A0311	-0.00020335429833676205	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2a:A0307	-0.005496644313775921	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2a:A0308	0.000994545032943583	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2a:A0309	-0.003405248894386987	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2a:A0310	0.001487543594792321	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2a:A0312	0.0001390807621267895	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2b:A0307	-0.0009260524681592982	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2b:A0308	0.0045152504242486876	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2b:A0309	-0.0035399898943604896	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2b:A0310	0.008004711951154105	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_2b:A0312	0.008862346662301561	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_3a:A0307	0.005734392012340349	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_3a:A0308	0.01594998953125998	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_3a:A0310	0.05024010571895063	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_3a:A0311	3.550802386924754e-05	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_3b:A0307	0.0002921425994235194	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_3b:A0311	-0.0010853667393420994	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_6a:A0308	0.0035463981431625323	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_6b:A0307	0.008679088797145561	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_053_6b:A0308	0.0010485478724167059	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
fibroblast → Hspg2 → Ptprs → CD8	extracellular	Masopust_054_A:A0312	0.017608223123356	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
